Order_Date,Order_Priority,Ord_id
2011-07-18,CRITICAL,Ord_2743
2012-03-09,HIGH,Ord_2744
2012-03-31,MEDIUM,Ord_2745
2009-04-21,LOW,Ord_2746
2009-06-12,CRITICAL,Ord_2747
2009-07-05,MEDIUM,Ord_2748
2012-10-29,NOT SPECIFIED,Ord_2749
2009-04-20,NOT SPECIFIED,Ord_2750
2010-09-24,HIGH,Ord_2751
2011-06-06,LOW,Ord_2752
2009-09-30,HIGH,Ord_2753
2009-05-10,NOT SPECIFIED,Ord_2754
2011-12-18,CRITICAL,Ord_2755
2009-06-30,NOT SPECIFIED,Ord_2756
2009-12-06,MEDIUM,Ord_2757
2010-01-10,HIGH,Ord_2758
2009-01-06,HIGH,Ord_2759
2010-10-11,CRITICAL,Ord_2760
2009-10-09,CRITICAL,Ord_2761
2012-10-06,HIGH,Ord_2762
2010-07-02,HIGH,Ord_2763
2012-04-23,HIGH,Ord_2764
2009-12-03,NOT SPECIFIED,Ord_2765
2009-11-23,MEDIUM,Ord_2766
2010-07-07,HIGH,Ord_2767
2011-08-01,MEDIUM,Ord_2768
2012-04-03,CRITICAL,Ord_2769
2011-11-01,CRITICAL,Ord_2770
2012-06-19,HIGH,Ord_2771
2011-05-12,MEDIUM,Ord_2772
2011-07-23,HIGH,Ord_2773
2012-11-16,NOT SPECIFIED,Ord_2774
2009-10-12,CRITICAL,Ord_2775
2009-07-21,NOT SPECIFIED,Ord_2776
2012-08-22,HIGH,Ord_2777
2009-01-21,CRITICAL,Ord_2778
2011-08-03,NOT SPECIFIED,Ord_2779
2012-11-20,LOW,Ord_2780
2011-08-04,NOT SPECIFIED,Ord_2781
2010-10-15,LOW,Ord_2782
2010-09-11,CRITICAL,Ord_2783
2009-07-21,LOW,Ord_2784
2009-04-08,CRITICAL,Ord_2785
2012-09-14,LOW,Ord_2786
2012-10-12,HIGH,Ord_2787
2012-10-03,MEDIUM,Ord_2788
2009-02-09,NOT SPECIFIED,Ord_2789
2011-03-19,NOT SPECIFIED,Ord_2790
2012-04-14,MEDIUM,Ord_2791
2012-04-13,NOT SPECIFIED,Ord_2792
2011-07-07,HIGH,Ord_2793
2011-04-25,MEDIUM,Ord_2794
2011-09-28,HIGH,Ord_2795
2011-12-24,MEDIUM,Ord_2796
2011-08-11,LOW,Ord_2797
2011-11-05,HIGH,Ord_2798
2010-10-04,LOW,Ord_2799
2009-11-06,NOT SPECIFIED,Ord_2800
2011-10-06,MEDIUM,Ord_2801
2009-10-13,NOT SPECIFIED,Ord_2802
2012-01-30,HIGH,Ord_2803
2012-08-15,MEDIUM,Ord_2804
2009-02-03,NOT SPECIFIED,Ord_2805
2010-12-24,NOT SPECIFIED,Ord_2806
2010-05-12,HIGH,Ord_2807
2010-03-12,NOT SPECIFIED,Ord_2808
2010-06-10,LOW,Ord_2809
2009-02-20,HIGH,Ord_2810
2009-07-17,MEDIUM,Ord_2811
2012-02-12,HIGH,Ord_2812
2012-10-03,CRITICAL,Ord_2813
2012-12-04,CRITICAL,Ord_2814
2011-08-14,NOT SPECIFIED,Ord_2815
2009-04-21,HIGH,Ord_2816
2010-12-14,LOW,Ord_2817
2009-10-15,MEDIUM,Ord_2818
2011-10-31,MEDIUM,Ord_2819
2009-06-17,CRITICAL,Ord_2820
2011-05-23,MEDIUM,Ord_2821
2009-11-20,NOT SPECIFIED,Ord_2822
2009-08-22,HIGH,Ord_2823
2010-07-21,CRITICAL,Ord_2824
2009-12-02,MEDIUM,Ord_2825
2012-07-05,LOW,Ord_2826
2011-11-18,CRITICAL,Ord_2827
2012-03-24,HIGH,Ord_2828
2011-11-15,CRITICAL,Ord_2829
2010-09-17,CRITICAL,Ord_2830
2009-04-19,NOT SPECIFIED,Ord_2831
2010-05-20,HIGH,Ord_2832
2011-12-26,LOW,Ord_2833
2012-12-07,CRITICAL,Ord_2834
2010-04-09,LOW,Ord_2835
2010-05-13,NOT SPECIFIED,Ord_2836
2010-01-12,CRITICAL,Ord_2837
2009-03-25,LOW,Ord_2838
2012-06-09,NOT SPECIFIED,Ord_2839
2010-06-17,LOW,Ord_2840
2012-04-10,CRITICAL,Ord_2841
2012-04-21,HIGH,Ord_2842
2010-11-12,MEDIUM,Ord_2843
2011-10-11,CRITICAL,Ord_2844
2011-08-20,MEDIUM,Ord_2845
2009-05-15,CRITICAL,Ord_2846
2012-04-02,CRITICAL,Ord_2847
2010-05-26,NOT SPECIFIED,Ord_2848
2010-04-20,CRITICAL,Ord_2849
2012-01-03,MEDIUM,Ord_2850
2011-06-28,LOW,Ord_2851
2009-07-27,NOT SPECIFIED,Ord_2852
2010-11-05,HIGH,Ord_2853
2011-08-30,NOT SPECIFIED,Ord_2854
2011-10-20,CRITICAL,Ord_2855
2012-07-27,HIGH,Ord_2856
2011-04-13,CRITICAL,Ord_2857
2010-05-30,LOW,Ord_2858
2012-05-23,CRITICAL,Ord_2859
2011-07-13,MEDIUM,Ord_2860
2011-05-31,CRITICAL,Ord_2861
2010-05-31,LOW,Ord_2862
2010-10-14,MEDIUM,Ord_2863
2010-11-14,LOW,Ord_2864
2010-01-15,MEDIUM,Ord_2865
2012-09-04,NOT SPECIFIED,Ord_2866
2010-06-02,CRITICAL,Ord_2867
2011-01-18,CRITICAL,Ord_2868
2011-05-15,MEDIUM,Ord_2869
2009-01-26,MEDIUM,Ord_2870
2011-08-14,CRITICAL,Ord_2871
2011-04-09,LOW,Ord_2872
2009-01-31,CRITICAL,Ord_2873
2010-07-26,MEDIUM,Ord_2874
2010-12-01,HIGH,Ord_2875
2011-11-30,HIGH,Ord_2876
2011-07-18,MEDIUM,Ord_2877
2009-11-17,LOW,Ord_2878
2012-04-25,CRITICAL,Ord_2879
2010-06-13,NOT SPECIFIED,Ord_2880
2011-11-18,HIGH,Ord_2881
2011-10-02,LOW,Ord_2882
2012-04-17,MEDIUM,Ord_2883
2012-02-02,MEDIUM,Ord_2884
2012-03-05,MEDIUM,Ord_2885
2009-03-19,CRITICAL,Ord_2886
2012-05-19,HIGH,Ord_2887
2012-09-15,LOW,Ord_2888
2009-06-12,NOT SPECIFIED,Ord_2889
2012-10-03,MEDIUM,Ord_2890
2010-02-19,MEDIUM,Ord_2891
2010-02-12,MEDIUM,Ord_2892
2012-04-28,NOT SPECIFIED,Ord_2893
2011-01-12,HIGH,Ord_2894
2010-11-30,MEDIUM,Ord_2895
2010-04-12,CRITICAL,Ord_2896
2010-07-10,HIGH,Ord_2897
2009-01-01,HIGH,Ord_2898
2012-03-13,MEDIUM,Ord_2899
2010-06-16,CRITICAL,Ord_2900
2011-06-08,LOW,Ord_2901
2012-03-10,HIGH,Ord_2902
2012-11-15,HIGH,Ord_2903
2010-05-25,MEDIUM,Ord_2904
2009-03-27,NOT SPECIFIED,Ord_2905
2009-12-07,HIGH,Ord_2906
2009-10-01,MEDIUM,Ord_2907
2009-07-24,LOW,Ord_2908
2009-01-14,CRITICAL,Ord_2909
2010-01-25,CRITICAL,Ord_2910
2009-04-11,CRITICAL,Ord_2911
2011-07-10,HIGH,Ord_2912
2012-09-04,LOW,Ord_2913
2011-08-20,MEDIUM,Ord_2914
2011-10-20,HIGH,Ord_2915
2011-07-12,LOW,Ord_2916
2009-07-05,CRITICAL,Ord_2917
2011-04-22,NOT SPECIFIED,Ord_2918
2009-06-22,LOW,Ord_2919
2010-07-30,NOT SPECIFIED,Ord_2920
2009-01-12,NOT SPECIFIED,Ord_2921
2009-07-21,NOT SPECIFIED,Ord_2922
2010-05-31,HIGH,Ord_2923
2010-11-26,LOW,Ord_2924
2011-03-09,HIGH,Ord_2925
2010-10-27,LOW,Ord_2926
2009-10-13,LOW,Ord_2927
2012-07-09,MEDIUM,Ord_2928
2011-12-10,NOT SPECIFIED,Ord_2929
2011-03-06,NOT SPECIFIED,Ord_2930
2012-11-19,MEDIUM,Ord_2931
2010-05-12,NOT SPECIFIED,Ord_2932
2012-05-26,NOT SPECIFIED,Ord_2933
2009-07-26,HIGH,Ord_2934
2010-03-07,HIGH,Ord_2935
2011-02-02,LOW,Ord_2936
2012-07-04,LOW,Ord_2937
2009-04-04,LOW,Ord_2938
2009-10-11,MEDIUM,Ord_2939
2009-04-06,CRITICAL,Ord_2940
2009-09-01,LOW,Ord_2941
2011-02-10,HIGH,Ord_2942
2012-11-10,NOT SPECIFIED,Ord_2943
2012-10-29,HIGH,Ord_2944
2011-03-18,MEDIUM,Ord_2945
2009-01-15,MEDIUM,Ord_2946
2012-10-23,MEDIUM,Ord_2947
2010-03-07,NOT SPECIFIED,Ord_2948
2012-06-22,HIGH,Ord_2949
2010-12-16,HIGH,Ord_2950
2012-07-06,CRITICAL,Ord_2951
2012-05-30,HIGH,Ord_2952
2012-06-29,NOT SPECIFIED,Ord_2953
2009-08-24,MEDIUM,Ord_2954
2012-10-24,HIGH,Ord_2955
2009-02-13,CRITICAL,Ord_2956
2009-02-09,CRITICAL,Ord_2957
2012-05-18,HIGH,Ord_2958
2009-09-16,LOW,Ord_2959
2010-06-16,MEDIUM,Ord_2960
2010-02-26,CRITICAL,Ord_2961
2010-06-04,CRITICAL,Ord_2962
2010-07-30,MEDIUM,Ord_2963
2012-07-31,CRITICAL,Ord_2964
2010-05-19,CRITICAL,Ord_2965
2012-02-03,LOW,Ord_2966
2011-03-15,HIGH,Ord_2967
2012-10-11,LOW,Ord_2968
2011-05-11,HIGH,Ord_2969
2009-01-18,MEDIUM,Ord_2970
2010-09-09,HIGH,Ord_2971
2009-01-17,MEDIUM,Ord_2972
2011-02-05,CRITICAL,Ord_2973
2011-02-27,LOW,Ord_2974
2010-06-05,MEDIUM,Ord_2975
2012-09-04,CRITICAL,Ord_2976
2011-06-23,CRITICAL,Ord_2977
2011-02-24,HIGH,Ord_2978
2010-05-23,HIGH,Ord_2979
2010-04-26,NOT SPECIFIED,Ord_2980
2009-04-28,MEDIUM,Ord_2981
2010-07-20,HIGH,Ord_2982
2009-01-06,MEDIUM,Ord_2983
2011-12-20,CRITICAL,Ord_2984
2011-02-02,CRITICAL,Ord_2985
2009-04-22,NOT SPECIFIED,Ord_2986
2010-12-13,NOT SPECIFIED,Ord_2987
2012-08-28,NOT SPECIFIED,Ord_2988
2010-05-25,NOT SPECIFIED,Ord_2989
2012-08-21,CRITICAL,Ord_2990
2011-07-22,LOW,Ord_2991
2009-10-01,HIGH,Ord_2992
2012-10-02,NOT SPECIFIED,Ord_2993
2012-08-29,HIGH,Ord_2994
2010-08-28,LOW,Ord_2995
2009-05-08,MEDIUM,Ord_2996
2011-10-25,HIGH,Ord_2997
2010-10-31,MEDIUM,Ord_2998
2010-12-01,NOT SPECIFIED,Ord_2999
2010-09-24,NOT SPECIFIED,Ord_3000
2012-02-05,LOW,Ord_3001
2012-10-28,CRITICAL,Ord_3002
2012-06-27,HIGH,Ord_3003
2009-04-13,CRITICAL,Ord_3004
2012-03-10,HIGH,Ord_3005
2011-08-17,NOT SPECIFIED,Ord_3006
2012-11-12,HIGH,Ord_3007
2012-08-06,NOT SPECIFIED,Ord_3008
2009-02-02,HIGH,Ord_3009
2010-01-13,NOT SPECIFIED,Ord_3010
2010-12-04,HIGH,Ord_3011
2009-03-17,MEDIUM,Ord_3012
2011-11-13,HIGH,Ord_3013
2012-05-14,CRITICAL,Ord_3014
2009-11-11,HIGH,Ord_3015
2011-09-08,LOW,Ord_3016
2010-05-21,NOT SPECIFIED,Ord_3017
2010-02-26,CRITICAL,Ord_3018
2010-03-13,CRITICAL,Ord_3019
2011-07-25,CRITICAL,Ord_3020
2009-11-29,HIGH,Ord_3021
2009-12-14,NOT SPECIFIED,Ord_3022
2012-04-27,CRITICAL,Ord_3023
2011-04-17,NOT SPECIFIED,Ord_3024
2012-08-06,NOT SPECIFIED,Ord_3025
2009-04-04,HIGH,Ord_3026
2011-06-21,MEDIUM,Ord_3027
2012-12-09,NOT SPECIFIED,Ord_3028
2009-04-10,MEDIUM,Ord_3029
2011-11-29,MEDIUM,Ord_3030
2012-12-12,CRITICAL,Ord_3031
2009-01-31,NOT SPECIFIED,Ord_3032
2010-04-07,CRITICAL,Ord_3033
2011-08-04,NOT SPECIFIED,Ord_3034
2011-04-07,NOT SPECIFIED,Ord_3035
2012-08-23,LOW,Ord_3036
2010-12-03,LOW,Ord_3037
2009-05-03,CRITICAL,Ord_3038
2010-08-23,HIGH,Ord_3039
2011-03-18,NOT SPECIFIED,Ord_3040
2010-12-26,HIGH,Ord_3041
2012-06-15,MEDIUM,Ord_3042
2011-04-23,LOW,Ord_3043
2010-09-09,NOT SPECIFIED,Ord_3044
2012-06-05,MEDIUM,Ord_3045
2009-01-04,HIGH,Ord_3046
2011-06-30,MEDIUM,Ord_3047
2010-07-10,HIGH,Ord_3048
2009-10-02,HIGH,Ord_3049
2011-12-24,HIGH,Ord_3050
2010-05-14,NOT SPECIFIED,Ord_3051
2009-08-23,CRITICAL,Ord_3052
2010-10-12,LOW,Ord_3053
2010-02-25,NOT SPECIFIED,Ord_3054
2010-08-26,HIGH,Ord_3055
2010-08-25,NOT SPECIFIED,Ord_3056
2011-07-22,HIGH,Ord_3057
2012-07-14,CRITICAL,Ord_3058
2012-11-19,HIGH,Ord_3059
2011-06-07,MEDIUM,Ord_3060
2010-07-17,HIGH,Ord_3061
2011-11-16,MEDIUM,Ord_3062
2009-01-17,MEDIUM,Ord_3063
2009-10-04,NOT SPECIFIED,Ord_3064
2010-05-12,NOT SPECIFIED,Ord_3065
2012-03-30,CRITICAL,Ord_3066
2009-09-16,NOT SPECIFIED,Ord_3067
2009-02-11,LOW,Ord_3068
2010-12-17,NOT SPECIFIED,Ord_3069
2012-12-07,NOT SPECIFIED,Ord_3070
2012-11-28,NOT SPECIFIED,Ord_3071
2012-10-11,HIGH,Ord_3072
2009-01-03,MEDIUM,Ord_3073
2011-11-06,MEDIUM,Ord_3074
2011-09-01,MEDIUM,Ord_3075
2012-11-26,NOT SPECIFIED,Ord_3076
2012-04-17,CRITICAL,Ord_3077
2010-08-16,MEDIUM,Ord_3078
2009-11-21,LOW,Ord_3079
2012-02-25,NOT SPECIFIED,Ord_3080
2010-06-06,NOT SPECIFIED,Ord_3081
2012-12-08,NOT SPECIFIED,Ord_3082
2012-11-08,CRITICAL,Ord_3083
2009-03-21,MEDIUM,Ord_3084
2009-09-30,LOW,Ord_3085
2011-04-25,CRITICAL,Ord_3086
2010-09-21,LOW,Ord_3087
2010-11-27,LOW,Ord_3088
2009-07-17,MEDIUM,Ord_3089
2010-01-20,CRITICAL,Ord_3090
2012-04-06,CRITICAL,Ord_3091
2012-02-23,HIGH,Ord_3092
2012-04-29,CRITICAL,Ord_3093
2010-02-20,HIGH,Ord_3094
2010-08-15,HIGH,Ord_3095
2011-05-12,LOW,Ord_3096
2009-03-01,HIGH,Ord_3097
2010-03-29,HIGH,Ord_3098
2010-01-12,LOW,Ord_3099
2011-08-17,NOT SPECIFIED,Ord_3100
2012-07-29,CRITICAL,Ord_3101
2010-09-19,LOW,Ord_3102
2010-04-19,MEDIUM,Ord_3103
2011-11-21,HIGH,Ord_3104
2011-08-14,CRITICAL,Ord_3105
2009-10-28,CRITICAL,Ord_3106
2009-09-07,CRITICAL,Ord_3107
2011-10-21,CRITICAL,Ord_3108
2009-03-28,LOW,Ord_3109
2010-03-08,MEDIUM,Ord_3110
2012-05-26,HIGH,Ord_3111
2010-02-02,NOT SPECIFIED,Ord_3112
2011-03-08,MEDIUM,Ord_3113
2010-04-10,LOW,Ord_3114
2012-09-18,MEDIUM,Ord_3115
2012-06-01,CRITICAL,Ord_3116
2010-07-09,CRITICAL,Ord_3117
2009-04-16,HIGH,Ord_3118
2011-01-08,CRITICAL,Ord_3119
2012-10-20,MEDIUM,Ord_3120
2011-09-08,LOW,Ord_3121
2011-02-23,MEDIUM,Ord_3122
2011-11-06,HIGH,Ord_3123
2010-04-19,MEDIUM,Ord_3124
2011-07-19,CRITICAL,Ord_3125
2009-02-27,CRITICAL,Ord_3126
2012-04-01,NOT SPECIFIED,Ord_3127
2011-09-05,CRITICAL,Ord_3128
2012-09-30,LOW,Ord_3129
2009-05-14,CRITICAL,Ord_3130
2011-02-05,HIGH,Ord_3131
2011-05-02,NOT SPECIFIED,Ord_3132
2010-05-25,NOT SPECIFIED,Ord_3133
2009-05-04,NOT SPECIFIED,Ord_3134
2009-01-09,HIGH,Ord_3135
2009-04-27,LOW,Ord_3136
2009-08-31,LOW,Ord_3137
2009-09-10,HIGH,Ord_3138
2010-04-30,NOT SPECIFIED,Ord_3139
2010-08-20,NOT SPECIFIED,Ord_3140
2011-07-09,CRITICAL,Ord_3141
2009-05-03,NOT SPECIFIED,Ord_3142
2011-03-15,HIGH,Ord_3143
2012-02-03,LOW,Ord_3144
2009-03-27,MEDIUM,Ord_3145
2010-10-21,MEDIUM,Ord_3146
2009-01-03,CRITICAL,Ord_3147
2011-05-31,NOT SPECIFIED,Ord_3148
2010-01-03,MEDIUM,Ord_3149
2010-01-26,LOW,Ord_3150
2011-12-17,MEDIUM,Ord_3151
2011-10-18,MEDIUM,Ord_3152
2011-05-02,CRITICAL,Ord_3153
2010-02-24,LOW,Ord_3154
2012-11-28,MEDIUM,Ord_3155
2009-01-02,CRITICAL,Ord_3156
2011-12-17,HIGH,Ord_3157
2009-04-10,LOW,Ord_3158
2011-06-02,CRITICAL,Ord_3159
2010-01-11,LOW,Ord_3160
2012-07-11,NOT SPECIFIED,Ord_3161
2011-10-19,NOT SPECIFIED,Ord_3162
2009-11-16,HIGH,Ord_3163
2010-02-19,HIGH,Ord_3164
2011-03-11,NOT SPECIFIED,Ord_3165
2012-03-04,CRITICAL,Ord_3166
2011-03-09,HIGH,Ord_3167
2010-07-17,HIGH,Ord_3168
2009-08-04,LOW,Ord_3169
2011-11-19,LOW,Ord_3170
2010-02-26,LOW,Ord_3171
2012-04-01,LOW,Ord_3172
2009-01-31,LOW,Ord_3173
2009-09-26,HIGH,Ord_3174
2010-09-22,LOW,Ord_3175
2010-06-25,MEDIUM,Ord_3176
2011-04-24,NOT SPECIFIED,Ord_3177
2009-07-02,MEDIUM,Ord_3178
2010-11-29,HIGH,Ord_3179
2011-03-05,CRITICAL,Ord_3180
2012-02-06,MEDIUM,Ord_3181
2010-04-26,NOT SPECIFIED,Ord_3182
2011-12-16,CRITICAL,Ord_3183
2009-01-07,HIGH,Ord_3184
2012-12-09,NOT SPECIFIED,Ord_3185
2009-06-24,LOW,Ord_3186
2010-08-26,HIGH,Ord_3187
2012-11-04,LOW,Ord_3188
2009-01-16,MEDIUM,Ord_3189
2009-08-24,HIGH,Ord_3190
2011-08-30,MEDIUM,Ord_3191
2010-06-09,NOT SPECIFIED,Ord_3192
2012-06-11,CRITICAL,Ord_3193
2011-05-11,NOT SPECIFIED,Ord_3194
2010-08-28,MEDIUM,Ord_3195
2011-02-14,NOT SPECIFIED,Ord_3196
2009-01-26,MEDIUM,Ord_3197
2012-04-14,HIGH,Ord_3198
2010-09-26,HIGH,Ord_3199
2011-07-20,CRITICAL,Ord_3200
2012-02-29,MEDIUM,Ord_3201
2012-11-01,HIGH,Ord_3202
2011-11-09,HIGH,Ord_3203
2011-06-04,HIGH,Ord_3204
2009-09-28,HIGH,Ord_3205
2012-08-17,CRITICAL,Ord_3206
2010-01-01,LOW,Ord_3207
2012-02-17,CRITICAL,Ord_3208
2010-06-19,NOT SPECIFIED,Ord_3209
2010-01-25,CRITICAL,Ord_3210
2010-09-14,MEDIUM,Ord_3211
2012-08-26,CRITICAL,Ord_3212
2012-10-23,LOW,Ord_3213
2011-10-16,HIGH,Ord_3214
2012-01-23,HIGH,Ord_3215
2009-09-19,HIGH,Ord_3216
2009-11-12,MEDIUM,Ord_3217
2010-11-04,MEDIUM,Ord_3218
2010-04-08,CRITICAL,Ord_3219
2009-07-27,NOT SPECIFIED,Ord_3220
2011-07-01,MEDIUM,Ord_3221
2009-11-23,LOW,Ord_3222
2009-05-17,MEDIUM,Ord_3223
2011-11-26,LOW,Ord_3224
2012-09-16,CRITICAL,Ord_3225
2009-09-30,CRITICAL,Ord_3226
2009-03-28,MEDIUM,Ord_3227
2012-12-09,LOW,Ord_3228
2010-09-01,HIGH,Ord_3229
2011-01-11,HIGH,Ord_3230
2012-08-15,MEDIUM,Ord_3231
2011-03-05,CRITICAL,Ord_3232
2009-06-04,LOW,Ord_3233
2009-12-29,LOW,Ord_3234
2009-08-14,CRITICAL,Ord_3235
2010-08-15,HIGH,Ord_3236
2009-06-01,MEDIUM,Ord_3237
2010-05-29,LOW,Ord_3238
2010-09-30,NOT SPECIFIED,Ord_3239
2012-02-27,MEDIUM,Ord_3240
2012-12-01,MEDIUM,Ord_3241
2009-03-06,LOW,Ord_3242
2011-12-05,HIGH,Ord_3243
2012-05-13,CRITICAL,Ord_3244
2012-06-20,MEDIUM,Ord_3245
2010-05-05,HIGH,Ord_3246
2011-03-22,HIGH,Ord_3247
2009-09-04,HIGH,Ord_3248
2011-05-28,MEDIUM,Ord_3249
2011-02-06,LOW,Ord_3250
2010-03-01,LOW,Ord_3251
2011-10-16,LOW,Ord_3252
2010-08-20,NOT SPECIFIED,Ord_3253
2012-05-18,NOT SPECIFIED,Ord_3254
2011-08-08,CRITICAL,Ord_3255
2012-03-22,MEDIUM,Ord_3256
2009-06-19,NOT SPECIFIED,Ord_3257
2010-07-08,NOT SPECIFIED,Ord_3258
2009-01-17,MEDIUM,Ord_3259
2009-01-27,MEDIUM,Ord_3260
2011-06-30,HIGH,Ord_3261
2012-01-08,HIGH,Ord_3262
2011-12-09,LOW,Ord_3263
2010-09-11,CRITICAL,Ord_3264
2010-02-06,NOT SPECIFIED,Ord_3265
2010-04-19,LOW,Ord_3266
2010-04-08,CRITICAL,Ord_3267
2011-11-03,NOT SPECIFIED,Ord_3268
2009-09-25,CRITICAL,Ord_3269
2010-06-21,MEDIUM,Ord_3270
2009-11-18,HIGH,Ord_3271
2009-04-02,MEDIUM,Ord_3272
2011-06-24,NOT SPECIFIED,Ord_3273
2010-07-18,MEDIUM,Ord_3274
2011-09-27,HIGH,Ord_3275
2009-04-10,MEDIUM,Ord_3276
2010-12-03,NOT SPECIFIED,Ord_3277
2009-01-31,NOT SPECIFIED,Ord_3278
2012-07-08,NOT SPECIFIED,Ord_3279
2010-09-17,MEDIUM,Ord_3280
2012-04-12,HIGH,Ord_3281
2010-09-27,LOW,Ord_3282
2012-12-24,NOT SPECIFIED,Ord_3283
2009-05-28,CRITICAL,Ord_3284
2011-01-01,LOW,Ord_3285
2009-01-10,NOT SPECIFIED,Ord_3286
2009-08-11,LOW,Ord_3287
2012-11-22,LOW,Ord_3288
2010-10-23,LOW,Ord_3289
2011-01-21,NOT SPECIFIED,Ord_3290
2012-06-02,NOT SPECIFIED,Ord_3291
2011-01-01,HIGH,Ord_3292
2012-06-27,LOW,Ord_3293
2012-09-30,CRITICAL,Ord_3294
2012-12-16,CRITICAL,Ord_3295
2010-01-17,CRITICAL,Ord_3296
2011-06-24,NOT SPECIFIED,Ord_3297
2009-12-16,CRITICAL,Ord_3298
2012-09-23,LOW,Ord_3299
2011-10-30,LOW,Ord_3300
2012-01-11,NOT SPECIFIED,Ord_3301
2012-06-24,LOW,Ord_3302
2010-03-14,MEDIUM,Ord_3303
2009-09-26,CRITICAL,Ord_3304
2010-11-02,MEDIUM,Ord_3305
2009-06-30,CRITICAL,Ord_3306
2009-04-03,LOW,Ord_3307
2010-06-10,LOW,Ord_3308
2009-10-30,LOW,Ord_3309
2010-09-18,LOW,Ord_3310
2011-04-15,LOW,Ord_3311
2011-07-13,NOT SPECIFIED,Ord_3312
2009-12-25,LOW,Ord_3313
2011-04-15,MEDIUM,Ord_3314
2009-08-18,CRITICAL,Ord_3315
2011-01-02,HIGH,Ord_3316
2011-12-30,NOT SPECIFIED,Ord_3317
2012-09-03,LOW,Ord_3318
2011-12-15,MEDIUM,Ord_3319
2009-01-18,HIGH,Ord_3320
2011-11-25,LOW,Ord_3321
2009-07-17,CRITICAL,Ord_3322
2010-07-20,LOW,Ord_3323
2010-04-16,HIGH,Ord_3324
2011-03-13,LOW,Ord_3325
2012-11-27,MEDIUM,Ord_3326
2011-02-01,HIGH,Ord_3327
2012-04-13,HIGH,Ord_3328
2009-08-22,NOT SPECIFIED,Ord_3329
2011-03-26,MEDIUM,Ord_3330
2012-06-02,HIGH,Ord_3331
2009-07-05,HIGH,Ord_3332
2009-01-26,HIGH,Ord_3333
2012-03-19,HIGH,Ord_3334
2010-05-26,HIGH,Ord_3335
2012-09-05,CRITICAL,Ord_3336
2010-03-12,NOT SPECIFIED,Ord_3337
2009-01-13,LOW,Ord_3338
2009-05-01,MEDIUM,Ord_3339
2010-11-23,NOT SPECIFIED,Ord_3340
2011-11-19,HIGH,Ord_3341
2009-07-11,CRITICAL,Ord_3342
2011-04-21,MEDIUM,Ord_3343
2012-09-29,MEDIUM,Ord_3344
2011-09-19,HIGH,Ord_3345
2012-10-12,LOW,Ord_3346
2009-05-02,CRITICAL,Ord_3347
2011-05-20,MEDIUM,Ord_3348
2009-12-05,NOT SPECIFIED,Ord_3349
2011-10-26,CRITICAL,Ord_3350
2011-07-07,HIGH,Ord_3351
2012-11-07,NOT SPECIFIED,Ord_3352
2009-04-11,HIGH,Ord_3353
2009-10-31,LOW,Ord_3354
2009-10-19,CRITICAL,Ord_3355
2011-02-28,NOT SPECIFIED,Ord_3356
2010-08-28,LOW,Ord_3357
2010-04-30,LOW,Ord_3358
2010-03-01,HIGH,Ord_3359
2009-03-31,CRITICAL,Ord_3360
2012-06-28,MEDIUM,Ord_3361
2011-06-13,LOW,Ord_3362
2012-12-08,MEDIUM,Ord_3363
2010-09-04,HIGH,Ord_3364
2012-05-10,LOW,Ord_3365
2011-07-27,MEDIUM,Ord_3366
2012-12-05,LOW,Ord_3367
2012-11-19,MEDIUM,Ord_3368
2009-10-02,CRITICAL,Ord_3369
2009-10-17,HIGH,Ord_3370
2012-04-01,CRITICAL,Ord_3371
2012-09-09,MEDIUM,Ord_3372
2010-07-16,MEDIUM,Ord_3373
2009-10-29,MEDIUM,Ord_3374
2010-08-10,LOW,Ord_3375
2011-11-18,HIGH,Ord_3376
2012-01-26,LOW,Ord_3377
2010-06-01,NOT SPECIFIED,Ord_3378
2012-01-19,HIGH,Ord_3379
2012-09-18,CRITICAL,Ord_3380
2010-08-13,MEDIUM,Ord_3381
2009-08-28,LOW,Ord_3382
2011-11-10,MEDIUM,Ord_3383
2012-11-24,LOW,Ord_3384
2012-04-27,HIGH,Ord_3385
2011-02-22,CRITICAL,Ord_3386
2010-04-29,CRITICAL,Ord_3387
2012-12-24,LOW,Ord_3388
2010-07-31,LOW,Ord_3389
2009-07-04,NOT SPECIFIED,Ord_3390
2009-10-03,MEDIUM,Ord_3391
2009-02-15,LOW,Ord_3392
2012-02-04,MEDIUM,Ord_3393
2010-11-29,NOT SPECIFIED,Ord_3394
2009-01-06,CRITICAL,Ord_3395
2012-02-12,CRITICAL,Ord_3396
2011-11-18,NOT SPECIFIED,Ord_3397
2009-04-02,MEDIUM,Ord_3398
2011-05-08,LOW,Ord_3399
2009-04-21,CRITICAL,Ord_3400
2010-10-31,MEDIUM,Ord_3401
2010-05-20,NOT SPECIFIED,Ord_3402
2010-04-09,MEDIUM,Ord_3403
2010-10-18,HIGH,Ord_3404
2012-05-06,MEDIUM,Ord_3405
2012-03-28,NOT SPECIFIED,Ord_3406
2009-07-07,LOW,Ord_3407
2009-10-11,HIGH,Ord_3408
2012-03-30,LOW,Ord_3409
2009-09-07,NOT SPECIFIED,Ord_3410
2011-10-06,NOT SPECIFIED,Ord_3411
2009-03-24,LOW,Ord_3412
2009-03-07,HIGH,Ord_3413
2009-01-20,CRITICAL,Ord_3414
2011-06-18,MEDIUM,Ord_3415
